user_id,group,event,revenue
user_B_48925040,B,user_reached_payment_screen,0
user_B_48925040,B,user_started_trial,0
user_B_48925040,B,trial_converted_to_annual,1200
user_A_88037915,A,user_started_onboarding,0
user_A_88037915,A,user_reached_payment_screen,0
user_A_88037915,A,user_started_trial,0
user_A_88037915,A,trial_converted_to_annual,1200
user_B_9202748,B,user_started_onboarding,0
user_B_9202748,B,user_reached_payment_screen,0
user_B_9202748,B,user_started_trial,0
user_B_9202748,B,trial_converted_to_annual,1200
user_A_37852005,A,user_started_onboarding,0
user_A_37852005,A,user_reached_payment_screen,0
user_A_37852005,A,user_subscribed_monthly,300
user_B_29216671,B,user_started_onboarding,0
user_A_96529813,A,user_started_onboarding,0
user_A_96529813,A,user_reached_payment_screen,0
user_B_47493739,B,user_started_onboarding,0
user_B_47493739,B,user_reached_payment_screen,0
user_A_56314483,A,user_started_onboarding,0
user_A_56314483,A,user_reached_payment_screen,0
user_B_27977205,B,user_started_onboarding,0
user_B_27977205,B,user_reached_payment_screen,0
user_B_27977205,B,user_subscribed_quarterly,500
user_A_39939527,A,user_started_onboarding,0
user_A_39939527,A,user_reached_payment_screen,0
user_A_39939527,A,user_subscribed_monthly,300
user_B_64576706,B,user_started_onboarding,0
user_B_64576706,B,user_reached_payment_screen,0
user_B_64576706,B,user_subscribed_quarterly,500
user_A_92241508,A,user_started_onboarding,0
user_A_92241508,A,user_reached_payment_screen,0
user_A_92241508,A,user_subscribed_monthly,300
user_B_29184661,B,user_started_onboarding,0
user_B_29184661,B,user_reached_payment_screen,0
user_B_29184661,B,user_subscribed_monthly,300
user_A_71717451,A,user_started_onboarding,0
user_A_71717451,A,user_reached_payment_screen,0
user_A_71717451,A,user_subscribed_quarterly,500
user_B_23125623,B,user_started_onboarding,0
user_B_23125623,B,user_reached_payment_screen,0
user_B_23125623,B,user_subscribed_monthly,300
user_A_1186943,A,user_started_onboarding,0
user_A_1186943,A,user_reached_payment_screen,0
user_A_1186943,A,user_started_trial,0
user_B_65499715,B,user_started_onboarding,0
user_B_65499715,B,user_reached_payment_screen,0
user_A_63211822,A,user_started_onboarding,0
user_A_63211822,A,user_reached_payment_screen,0
user_B_68604636,B,user_started_onboarding,0
user_B_68604636,B,user_reached_payment_screen,0
user_B_68604636,B,user_subscribed_monthly,300
user_A_10522808,A,user_started_onboarding,0
user_A_10522808,A,user_reached_payment_screen,0
user_B_60140833,B,user_started_onboarding,0
user_B_60140833,B,user_reached_payment_screen,0
user_A_35053825,A,user_started_onboarding,0
user_B_3670503,B,user_started_onboarding,0
user_B_3670503,B,user_reached_payment_screen,0
user_A_52201090,A,user_started_onboarding,0
user_A_52201090,A,user_reached_payment_screen,0
user_B_99414277,B,user_started_onboarding,0
user_B_99414277,B,user_reached_payment_screen,0
user_A_96053639,A,user_started_onboarding,0
user_A_96053639,A,user_reached_payment_screen,0
user_B_91515347,B,user_started_onboarding,0
user_A_42277613,A,user_started_onboarding,0
user_A_42277613,A,user_reached_payment_screen,0
user_A_42277613,A,user_subscribed_monthly,300
user_B_96544941,B,user_started_onboarding,0
user_B_96544941,B,user_reached_payment_screen,0
user_B_96544941,B,user_subscribed_quarterly,500
user_A_44015368,A,user_started_onboarding,0
user_A_44015368,A,user_reached_payment_screen,0
user_A_44015368,A,user_started_trial,0
user_A_44015368,A,trial_converted_to_annual,1200
user_B_29970671,B,user_started_onboarding,0
user_B_29970671,B,user_reached_payment_screen,0
user_B_29970671,B,user_subscribed_quarterly,500
user_A_75162069,A,user_started_onboarding,0
user_A_75162069,A,user_reached_payment_screen,0
user_A_75162069,A,user_subscribed_monthly,300
user_B_83880043,B,user_started_onboarding,0
user_B_83880043,B,user_reached_payment_screen,0
user_B_83880043,B,user_started_trial,0
user_B_83880043,B,trial_converted_to_annual,1200
user_A_44248557,A,user_started_onboarding,0
user_A_44248557,A,user_reached_payment_screen,0
user_B_68229098,B,user_started_onboarding,0
user_B_68229098,B,user_reached_payment_screen,0
user_B_68229098,B,user_subscribed_monthly,300
user_A_69409155,A,user_started_onboarding,0
user_A_69409155,A,user_reached_payment_screen,0
user_B_272239,B,user_started_onboarding,0
user_B_272239,B,user_reached_payment_screen,0
user_B_272239,B,user_subscribed_quarterly,500
user_A_20878007,A,user_started_onboarding,0
user_A_20878007,A,user_reached_payment_screen,0
user_A_20878007,A,user_started_trial,0
user_B_44142118,B,user_started_onboarding,0
user_B_44142118,B,user_reached_payment_screen,0
user_B_44142118,B,user_subscribed_quarterly,500
user_A_7555623,A,user_started_onboarding,0
user_A_7555623,A,user_reached_payment_screen,0
user_A_7555623,A,user_subscribed_monthly,300
user_B_30536768,B,user_started_onboarding,0
user_B_30536768,B,user_reached_payment_screen,0
user_B_30536768,B,user_subscribed_quarterly,500
user_A_37249340,A,user_started_onboarding,0
user_A_37249340,A,user_reached_payment_screen,0
user_A_37249340,A,user_started_trial,0
user_A_37249340,A,trial_converted_to_annual,1200
user_B_94800258,B,user_started_onboarding,0
user_B_94800258,B,user_reached_payment_screen,0
user_B_94800258,B,user_subscribed_quarterly,500
user_A_18425496,A,user_started_onboarding,0
user_A_18425496,A,user_reached_payment_screen,0
user_B_20081097,B,user_started_onboarding,0
user_B_20081097,B,user_reached_payment_screen,0
user_A_83951527,A,user_started_onboarding,0
user_A_83951527,A,user_reached_payment_screen,0
user_B_16143144,B,user_started_onboarding,0
user_B_16143144,B,user_reached_payment_screen,0
user_B_16143144,B,user_subscribed_monthly,300
user_A_25026249,A,user_started_onboarding,0
user_A_25026249,A,user_reached_payment_screen,0
user_A_25026249,A,user_started_trial,0
user_A_25026249,A,trial_converted_to_annual,1200
user_B_72204645,B,user_started_onboarding,0
user_B_72204645,B,user_reached_payment_screen,0
user_A_97727140,A,user_started_onboarding,0
user_A_97727140,A,user_reached_payment_screen,0
user_A_97727140,A,user_started_trial,0
user_A_97727140,A,trial_converted_to_annual,1200
user_B_81032820,B,user_started_onboarding,0
user_B_81032820,B,user_reached_payment_screen,0
user_A_23673031,A,user_started_onboarding,0
user_A_23673031,A,user_reached_payment_screen,0
user_B_21272065,B,user_started_onboarding,0
user_B_21272065,B,user_reached_payment_screen,0
user_B_21272065,B,user_subscribed_quarterly,500
user_A_7654876,A,user_started_onboarding,0
user_B_3406246,B,user_started_onboarding,0
user_B_3406246,B,user_reached_payment_screen,0
user_A_53217775,A,user_started_onboarding,0
user_B_58018934,B,user_started_onboarding,0
user_B_58018934,B,user_reached_payment_screen,0
user_B_58018934,B,user_started_trial,0
user_B_58018934,B,trial_converted_to_annual,1200
user_A_23652874,A,user_started_onboarding,0
user_A_23652874,A,user_reached_payment_screen,0
user_A_23652874,A,user_subscribed_monthly,300
user_B_24887599,B,user_started_onboarding,0
user_B_24887599,B,user_reached_payment_screen,0
user_B_24887599,B,user_subscribed_quarterly,500
user_A_79203937,A,user_started_onboarding,0
user_B_28364005,B,user_started_onboarding,0
user_B_28364005,B,user_reached_payment_screen,0
user_A_16595712,A,user_started_onboarding,0
user_A_16595712,A,user_reached_payment_screen,0
user_A_16595712,A,user_subscribed_monthly,300
user_B_90187326,B,user_started_onboarding,0
user_B_90187326,B,user_reached_payment_screen,0
user_A_79192529,A,user_started_onboarding,0
user_B_87528429,B,user_started_onboarding,0
user_A_30530910,A,user_started_onboarding,0
user_B_47257438,B,user_started_onboarding,0
user_B_47257438,B,user_reached_payment_screen,0
user_B_47257438,B,user_subscribed_quarterly,500
user_A_23804194,A,user_started_onboarding,0
user_A_23804194,A,user_reached_payment_screen,0
user_A_23804194,A,user_subscribed_quarterly,500
user_B_41310808,B,user_started_onboarding,0
user_B_41310808,B,user_reached_payment_screen,0
user_A_51345395,A,user_started_onboarding,0
user_A_51345395,A,user_reached_payment_screen,0
user_A_51345395,A,user_subscribed_quarterly,500
user_B_85933395,B,user_started_onboarding,0
user_B_85933395,B,user_reached_payment_screen,0
user_A_31768227,A,user_started_onboarding,0
user_A_31768227,A,user_reached_payment_screen,0
user_A_31768227,A,user_subscribed_quarterly,500
user_B_16852148,B,user_started_onboarding,0
user_B_16852148,B,user_reached_payment_screen,0
user_A_39324596,A,user_started_onboarding,0
user_A_39324596,A,user_reached_payment_screen,0
user_A_39324596,A,user_started_trial,0
user_B_63596925,B,user_started_onboarding,0
user_B_63596925,B,user_reached_payment_screen,0
user_A_20658619,A,user_started_onboarding,0
user_A_20658619,A,user_reached_payment_screen,0
user_A_20658619,A,user_started_trial,0
user_A_20658619,A,trial_converted_to_annual,1200
user_B_22363908,B,user_started_onboarding,0
user_B_22363908,B,user_reached_payment_screen,0
user_B_22363908,B,user_subscribed_quarterly,500
user_A_28707923,A,user_started_onboarding,0
user_B_36636347,B,user_started_onboarding,0
user_B_36636347,B,user_reached_payment_screen,0
user_A_57619436,A,user_started_onboarding,0
user_A_57619436,A,user_reached_payment_screen,0
user_A_57619436,A,user_subscribed_monthly,300
user_B_6828311,B,user_started_onboarding,0
user_A_11442565,A,user_started_onboarding,0
user_A_11442565,A,user_reached_payment_screen,0
user_A_11442565,A,user_started_trial,0
user_B_87621948,B,user_started_onboarding,0
user_B_87621948,B,user_reached_payment_screen,0
user_B_87621948,B,user_subscribed_monthly,300
user_A_22800942,A,user_started_onboarding,0
user_A_22800942,A,user_reached_payment_screen,0
user_B_40685111,B,user_started_onboarding,0
user_B_40685111,B,user_reached_payment_screen,0
user_B_40685111,B,user_subscribed_monthly,300
user_A_50495243,A,user_started_onboarding,0
user_B_86923977,B,user_started_onboarding,0
user_B_86923977,B,user_reached_payment_screen,0
user_B_86923977,B,user_subscribed_quarterly,500
user_A_3133944,A,user_started_onboarding,0
user_B_88099263,B,user_started_onboarding,0
user_B_88099263,B,user_reached_payment_screen,0
user_B_88099263,B,user_subscribed_quarterly,500
user_A_8524343,A,user_started_onboarding,0
user_A_8524343,A,user_reached_payment_screen,0
user_B_10697823,B,user_started_onboarding,0
user_B_10697823,B,user_reached_payment_screen,0
user_B_10697823,B,user_started_trial,0
user_B_10697823,B,trial_converted_to_annual,1200
user_A_26633647,A,user_started_onboarding,0
user_A_26633647,A,user_reached_payment_screen,0
user_A_26633647,A,user_subscribed_monthly,300
user_B_7976018,B,user_started_onboarding,0
user_B_7976018,B,user_reached_payment_screen,0
user_A_64565268,A,user_started_onboarding,0
user_A_64565268,A,user_reached_payment_screen,0
user_B_5726858,B,user_started_onboarding,0
user_B_5726858,B,user_reached_payment_screen,0
user_B_5726858,B,user_subscribed_monthly,300
user_A_75931326,A,user_started_onboarding,0
user_A_75931326,A,user_reached_payment_screen,0
user_A_75931326,A,user_subscribed_monthly,300
user_B_51494959,B,user_started_onboarding,0
user_A_57244761,A,user_started_onboarding,0
user_A_57244761,A,user_reached_payment_screen,0
user_A_57244761,A,user_subscribed_quarterly,500
user_B_47435288,B,user_started_onboarding,0
user_B_47435288,B,user_reached_payment_screen,0
user_A_94486969,A,user_started_onboarding,0
user_A_94486969,A,user_reached_payment_screen,0
user_B_13593571,B,user_started_onboarding,0
user_A_54530661,A,user_started_onboarding,0
user_B_90223703,B,user_started_onboarding,0
user_B_90223703,B,user_reached_payment_screen,0
user_A_12119237,A,user_started_onboarding,0
user_B_29606842,B,user_started_onboarding,0
user_B_29606842,B,user_reached_payment_screen,0
user_B_29606842,B,user_subscribed_quarterly,500
user_A_7508203,A,user_started_onboarding,0
user_A_7508203,A,user_reached_payment_screen,0
user_A_7508203,A,user_subscribed_quarterly,500
user_B_89374741,B,user_started_onboarding,0
user_A_53543630,A,user_started_onboarding,0
user_A_53543630,A,user_reached_payment_screen,0
user_A_53543630,A,user_subscribed_monthly,300
user_B_731817,B,user_started_onboarding,0
user_B_731817,B,user_reached_payment_screen,0
user_B_731817,B,user_subscribed_monthly,300
user_A_34039879,A,user_started_onboarding,0
user_A_34039879,A,user_reached_payment_screen,0
user_B_40937956,B,user_started_onboarding,0
user_A_40954705,A,user_started_onboarding,0
user_A_40954705,A,user_reached_payment_screen,0
user_A_40954705,A,user_started_trial,0
user_B_33318185,B,user_started_onboarding,0
user_B_33318185,B,user_reached_payment_screen,0
user_B_33318185,B,user_subscribed_monthly,300
user_A_65619908,A,user_started_onboarding,0
user_A_65619908,A,user_reached_payment_screen,0
user_B_92033200,B,user_started_onboarding,0
user_B_92033200,B,user_reached_payment_screen,0
user_B_92033200,B,user_subscribed_quarterly,500
user_A_75690308,A,user_started_onboarding,0
user_A_75690308,A,user_reached_payment_screen,0
user_B_99665204,B,user_started_onboarding,0
user_B_99665204,B,user_reached_payment_screen,0
user_B_99665204,B,user_subscribed_quarterly,500
user_A_97032549,A,user_started_onboarding,0
user_A_97032549,A,user_reached_payment_screen,0
user_B_51437614,B,user_started_onboarding,0
user_B_51437614,B,user_reached_payment_screen,0
user_B_51437614,B,user_subscribed_monthly,300
user_A_97984103,A,user_started_onboarding,0
user_A_97984103,A,user_reached_payment_screen,0
user_B_73895931,B,user_started_onboarding,0
user_B_73895931,B,user_reached_payment_screen,0
user_B_73895931,B,user_subscribed_quarterly,500
user_A_78662506,A,user_started_onboarding,0
user_A_78662506,A,user_reached_payment_screen,0
user_A_78662506,A,user_subscribed_monthly,300
user_B_98152588,B,user_started_onboarding,0
user_B_98152588,B,user_reached_payment_screen,0
user_B_98152588,B,user_started_trial,0
user_B_98152588,B,trial_converted_to_annual,1200
user_A_58490992,A,user_started_onboarding,0
user_A_58490992,A,user_reached_payment_screen,0
user_A_58490992,A,user_subscribed_monthly,300
user_B_63963873,B,user_started_onboarding,0
user_B_63963873,B,user_reached_payment_screen,0
user_B_63963873,B,user_started_trial,0
user_B_63963873,B,trial_converted_to_annual,1200
user_A_46617833,A,user_started_onboarding,0
user_A_46617833,A,user_reached_payment_screen,0
user_B_9968824,B,user_started_onboarding,0
user_B_9968824,B,user_reached_payment_screen,0
user_A_70896324,A,user_started_onboarding,0
user_A_70896324,A,user_reached_payment_screen,0
user_A_70896324,A,user_subscribed_quarterly,500
user_B_39051930,B,user_started_onboarding,0
user_B_39051930,B,user_reached_payment_screen,0
user_B_39051930,B,user_subscribed_quarterly,500
user_A_4044639,A,user_started_onboarding,0
user_B_70015390,B,user_started_onboarding,0
user_B_70015390,B,user_reached_payment_screen,0
user_B_70015390,B,user_subscribed_monthly,300
user_A_96031427,A,user_started_onboarding,0
user_A_96031427,A,user_reached_payment_screen,0
user_B_26305032,B,user_started_onboarding,0
user_B_26305032,B,user_reached_payment_screen,0
user_B_26305032,B,user_subscribed_monthly,300
user_A_88924468,A,user_started_onboarding,0
user_A_88924468,A,user_reached_payment_screen,0
user_B_49396234,B,user_started_onboarding,0
user_B_49396234,B,user_reached_payment_screen,0
user_A_66343476,A,user_started_onboarding,0
user_A_66343476,A,user_reached_payment_screen,0
user_B_92487148,B,user_started_onboarding,0
user_B_92487148,B,user_reached_payment_screen,0
user_B_92487148,B,user_subscribed_quarterly,500
user_A_63379889,A,user_started_onboarding,0
user_A_63379889,A,user_reached_payment_screen,0
user_A_63379889,A,user_subscribed_monthly,300
user_B_24913111,B,user_started_onboarding,0
user_B_24913111,B,user_reached_payment_screen,0
user_A_38033660,A,user_started_onboarding,0
user_A_38033660,A,user_reached_payment_screen,0
user_A_38033660,A,user_subscribed_monthly,300
user_B_59341613,B,user_started_onboarding,0
user_A_34374438,A,user_started_onboarding,0
user_A_34374438,A,user_reached_payment_screen,0
user_A_34374438,A,user_subscribed_monthly,300
user_B_10327160,B,user_started_onboarding,0
user_B_10327160,B,user_reached_payment_screen,0
user_B_10327160,B,user_subscribed_monthly,300
user_A_70367610,A,user_started_onboarding,0
user_B_54336448,B,user_started_onboarding,0
user_A_15174986,A,user_started_onboarding,0
user_A_15174986,A,user_reached_payment_screen,0
user_B_92247688,B,user_started_onboarding,0
user_B_92247688,B,user_reached_payment_screen,0
user_A_22245047,A,user_started_onboarding,0
user_A_22245047,A,user_reached_payment_screen,0
user_A_22245047,A,user_subscribed_monthly,300
user_B_14798888,B,user_started_onboarding,0
user_B_14798888,B,user_reached_payment_screen,0
user_B_14798888,B,user_subscribed_quarterly,500
user_A_78768687,A,user_started_onboarding,0
user_A_78768687,A,user_reached_payment_screen,0
user_A_78768687,A,user_subscribed_monthly,300
user_B_29540970,B,user_started_onboarding,0
user_A_81178986,A,user_started_onboarding,0
user_A_81178986,A,user_reached_payment_screen,0
user_B_13848251,B,user_started_onboarding,0
user_B_13848251,B,user_reached_payment_screen,0
user_A_59970150,A,user_started_onboarding,0
user_A_59970150,A,user_reached_payment_screen,0
user_A_59970150,A,user_subscribed_monthly,300
user_B_32136111,B,user_started_onboarding,0
user_B_32136111,B,user_reached_payment_screen,0
user_A_86722175,A,user_started_onboarding,0
user_B_24253424,B,user_started_onboarding,0
user_B_24253424,B,user_reached_payment_screen,0
user_B_24253424,B,user_started_trial,0
user_A_77448838,A,user_started_onboarding,0
user_A_77448838,A,user_reached_payment_screen,0
user_A_77448838,A,user_subscribed_monthly,300
user_B_19064771,B,user_started_onboarding,0
user_B_19064771,B,user_reached_payment_screen,0
user_A_47600220,A,user_started_onboarding,0
user_A_47600220,A,user_reached_payment_screen,0
user_B_69407088,B,user_started_onboarding,0
user_A_60517210,A,user_started_onboarding,0
user_A_60517210,A,user_reached_payment_screen,0
user_B_11941595,B,user_started_onboarding,0
user_B_11941595,B,user_reached_payment_screen,0
user_A_16908130,A,user_started_onboarding,0
user_A_16908130,A,user_reached_payment_screen,0
user_B_33253855,B,user_started_onboarding,0
user_B_33253855,B,user_reached_payment_screen,0
user_B_33253855,B,user_started_trial,0
user_B_33253855,B,trial_converted_to_annual,1200
user_A_44099894,A,user_started_onboarding,0
user_B_20697816,B,user_started_onboarding,0
user_B_20697816,B,user_reached_payment_screen,0
user_A_8884547,A,user_started_onboarding,0
user_B_19068259,B,user_started_onboarding,0
user_B_19068259,B,user_reached_payment_screen,0
user_B_19068259,B,user_subscribed_quarterly,500
user_A_55977345,A,user_started_onboarding,0
user_A_55977345,A,user_reached_payment_screen,0
user_B_28295652,B,user_started_onboarding,0
user_B_28295652,B,user_reached_payment_screen,0
user_B_28295652,B,user_subscribed_monthly,300
user_A_44397380,A,user_started_onboarding,0
user_A_44397380,A,user_reached_payment_screen,0
user_B_18086236,B,user_started_onboarding,0
user_B_18086236,B,user_reached_payment_screen,0
user_A_27023549,A,user_started_onboarding,0
user_A_27023549,A,user_reached_payment_screen,0
user_B_27415255,B,user_started_onboarding,0
user_B_27415255,B,user_reached_payment_screen,0
user_A_97730380,A,user_started_onboarding,0
user_A_97730380,A,user_reached_payment_screen,0
user_B_38139827,B,user_started_onboarding,0
user_B_38139827,B,user_reached_payment_screen,0
user_A_6266604,A,user_started_onboarding,0
user_B_59670704,B,user_started_onboarding,0
user_B_59670704,B,user_reached_payment_screen,0
user_B_59670704,B,user_subscribed_quarterly,500
user_A_26942167,A,user_started_onboarding,0
user_A_26942167,A,user_reached_payment_screen,0
user_A_26942167,A,user_subscribed_monthly,300
user_B_75124452,B,user_started_onboarding,0
user_A_99137355,A,user_started_onboarding,0
user_A_99137355,A,user_reached_payment_screen,0
user_A_99137355,A,user_started_trial,0
user_A_99137355,A,trial_converted_to_annual,1200
user_B_54063015,B,user_started_onboarding,0
user_B_54063015,B,user_reached_payment_screen,0
user_B_54063015,B,user_subscribed_quarterly,500
user_A_27481899,A,user_started_onboarding,0
user_A_27481899,A,user_reached_payment_screen,0
user_B_58805771,B,user_started_onboarding,0
user_B_58805771,B,user_reached_payment_screen,0
user_B_58805771,B,user_subscribed_quarterly,500
user_A_76761694,A,user_started_onboarding,0
user_A_76761694,A,user_reached_payment_screen,0
user_B_57319098,B,user_started_onboarding,0
user_A_55044340,A,user_started_onboarding,0
user_A_55044340,A,user_reached_payment_screen,0
user_B_92570882,B,user_started_onboarding,0
user_B_92570882,B,user_reached_payment_screen,0
user_B_92570882,B,user_started_trial,0
user_B_92570882,B,trial_converted_to_annual,1200
user_A_47402682,A,user_started_onboarding,0
user_A_47402682,A,user_reached_payment_screen,0
user_B_58335476,B,user_started_onboarding,0
user_B_58335476,B,user_reached_payment_screen,0
user_A_85382308,A,user_started_onboarding,0
user_A_85382308,A,user_reached_payment_screen,0
user_A_85382308,A,user_subscribed_monthly,300
user_B_29326425,B,user_started_onboarding,0
user_B_29326425,B,user_reached_payment_screen,0
user_A_83051585,A,user_started_onboarding,0
user_A_83051585,A,user_reached_payment_screen,0
user_B_65914061,B,user_started_onboarding,0
user_B_65914061,B,user_reached_payment_screen,0
user_A_77848362,A,user_started_onboarding,0
user_A_77848362,A,user_reached_payment_screen,0
user_A_77848362,A,user_subscribed_monthly,300
user_B_64628801,B,user_started_onboarding,0
user_B_64628801,B,user_reached_payment_screen,0
user_A_10416578,A,user_started_onboarding,0
user_B_22281106,B,user_started_onboarding,0
user_B_22281106,B,user_reached_payment_screen,0
user_B_22281106,B,user_subscribed_monthly,300
user_A_15146509,A,user_started_onboarding,0
user_A_15146509,A,user_reached_payment_screen,0
user_A_15146509,A,user_subscribed_monthly,300
user_B_37434926,B,user_started_onboarding,0
user_B_37434926,B,user_reached_payment_screen,0
user_B_37434926,B,user_subscribed_monthly,300
user_A_38090820,A,user_started_onboarding,0
user_A_38090820,A,user_reached_payment_screen,0
user_A_38090820,A,user_started_trial,0
user_A_38090820,A,trial_converted_to_annual,1200
user_B_2497915,B,user_started_onboarding,0
user_B_2497915,B,user_reached_payment_screen,0
user_B_2497915,B,user_subscribed_monthly,300
user_A_96277701,A,user_started_onboarding,0
user_A_96277701,A,user_reached_payment_screen,0
user_B_64740730,B,user_started_onboarding,0
user_B_64740730,B,user_reached_payment_screen,0
user_B_64740730,B,user_subscribed_monthly,300
user_A_24937240,A,user_started_onboarding,0
user_B_8381935,B,user_started_onboarding,0
user_B_8381935,B,user_reached_payment_screen,0
user_A_12578401,A,user_started_onboarding,0
user_B_76788734,B,user_started_onboarding,0
user_B_76788734,B,user_reached_payment_screen,0
user_B_76788734,B,user_subscribed_monthly,300
user_A_65165660,A,user_started_onboarding,0
user_B_27442179,B,user_started_onboarding,0
user_A_72034214,A,user_started_onboarding,0
user_A_72034214,A,user_reached_payment_screen,0
user_B_95840869,B,user_started_onboarding,0
user_B_95840869,B,user_reached_payment_screen,0
user_B_95840869,B,user_subscribed_quarterly,500
user_A_59370518,A,user_started_onboarding,0
user_B_71257448,B,user_started_onboarding,0
user_B_71257448,B,user_reached_payment_screen,0
user_A_74473861,A,user_started_onboarding,0
user_A_74473861,A,user_reached_payment_screen,0
user_B_52078003,B,user_started_onboarding,0
user_B_52078003,B,user_reached_payment_screen,0
user_A_89256564,A,user_started_onboarding,0
user_A_89256564,A,user_reached_payment_screen,0
user_B_9780143,B,user_started_onboarding,0
user_B_9780143,B,user_reached_payment_screen,0
user_B_9780143,B,user_subscribed_monthly,300
user_A_39049416,A,user_started_onboarding,0
user_A_39049416,A,user_reached_payment_screen,0
user_B_12219631,B,user_started_onboarding,0
user_B_12219631,B,user_reached_payment_screen,0
user_B_12219631,B,user_subscribed_quarterly,500
user_A_34702912,A,user_started_onboarding,0
user_A_34702912,A,user_reached_payment_screen,0
user_A_34702912,A,user_subscribed_quarterly,500
user_B_60669286,B,user_started_onboarding,0
user_A_53937115,A,user_started_onboarding,0
user_A_53937115,A,user_reached_payment_screen,0
user_A_53937115,A,user_started_trial,0
user_A_53937115,A,trial_converted_to_annual,1200
user_B_57479411,B,user_started_onboarding,0
user_B_57479411,B,user_reached_payment_screen,0
user_A_69134419,A,user_started_onboarding,0
user_A_69134419,A,user_reached_payment_screen,0
user_A_69134419,A,user_subscribed_monthly,300
user_B_59015043,B,user_started_onboarding,0
user_B_59015043,B,user_reached_payment_screen,0
user_B_59015043,B,user_subscribed_quarterly,500
user_A_37329739,A,user_started_onboarding,0
user_A_37329739,A,user_reached_payment_screen,0
user_A_37329739,A,user_subscribed_monthly,300
user_B_46991859,B,user_started_onboarding,0
user_B_46991859,B,user_reached_payment_screen,0
user_A_5205912,A,user_started_onboarding,0
user_A_5205912,A,user_reached_payment_screen,0
user_A_5205912,A,user_subscribed_monthly,300
user_B_77519094,B,user_started_onboarding,0
user_A_64518627,A,user_started_onboarding,0
user_A_64518627,A,user_reached_payment_screen,0
user_B_86422018,B,user_started_onboarding,0
user_B_86422018,B,user_reached_payment_screen,0
user_A_7377359,A,user_started_onboarding,0
user_A_7377359,A,user_reached_payment_screen,0
user_A_7377359,A,user_subscribed_monthly,300
user_B_11546064,B,user_started_onboarding,0
user_A_6502583,A,user_started_onboarding,0
user_A_6502583,A,user_reached_payment_screen,0
user_B_42080047,B,user_started_onboarding,0
user_B_42080047,B,user_reached_payment_screen,0
user_A_80997210,A,user_started_onboarding,0
user_A_80997210,A,user_reached_payment_screen,0
user_B_92910987,B,user_started_onboarding,0
user_B_92910987,B,user_reached_payment_screen,0
user_B_92910987,B,user_subscribed_quarterly,500
user_A_81496424,A,user_started_onboarding,0
user_B_27064142,B,user_started_onboarding,0
user_B_27064142,B,user_reached_payment_screen,0
user_A_58118713,A,user_started_onboarding,0
user_A_58118713,A,user_reached_payment_screen,0
user_A_58118713,A,user_subscribed_monthly,300
user_B_84320691,B,user_started_onboarding,0
user_B_84320691,B,user_reached_payment_screen,0
user_A_928225,A,user_started_onboarding,0
user_A_928225,A,user_reached_payment_screen,0
user_A_928225,A,user_subscribed_quarterly,500
user_B_26102422,B,user_started_onboarding,0
user_B_26102422,B,user_reached_payment_screen,0
user_B_26102422,B,user_subscribed_quarterly,500
user_A_46008481,A,user_started_onboarding,0
user_A_46008481,A,user_reached_payment_screen,0
user_B_10174536,B,user_started_onboarding,0
user_B_10174536,B,user_reached_payment_screen,0
user_A_88615673,A,user_started_onboarding,0
user_A_88615673,A,user_reached_payment_screen,0
user_B_72706130,B,user_started_onboarding,0
user_B_72706130,B,user_reached_payment_screen,0
user_B_72706130,B,user_subscribed_monthly,300
user_A_36131138,A,user_started_onboarding,0
user_A_36131138,A,user_reached_payment_screen,0
user_B_40117011,B,user_started_onboarding,0
user_B_40117011,B,user_reached_payment_screen,0
user_B_40117011,B,user_subscribed_quarterly,500
user_A_33338796,A,user_started_onboarding,0
user_A_33338796,A,user_reached_payment_screen,0
user_A_33338796,A,user_started_trial,0
user_B_89360043,B,user_started_onboarding,0
user_B_89360043,B,user_reached_payment_screen,0
user_A_33041003,A,user_started_onboarding,0
user_A_33041003,A,user_reached_payment_screen,0
user_A_33041003,A,user_subscribed_quarterly,500
user_B_30974822,B,user_started_onboarding,0
user_B_30974822,B,user_reached_payment_screen,0
user_B_30974822,B,user_subscribed_quarterly,500
user_A_68389772,A,user_started_onboarding,0
user_B_57726229,B,user_started_onboarding,0
user_B_57726229,B,user_reached_payment_screen,0
user_B_57726229,B,user_subscribed_quarterly,500
user_A_36449574,A,user_started_onboarding,0
user_A_36449574,A,user_reached_payment_screen,0
user_B_96548789,B,user_started_onboarding,0
user_B_96548789,B,user_reached_payment_screen,0
user_A_58087906,A,user_started_onboarding,0
user_A_58087906,A,user_reached_payment_screen,0
user_A_58087906,A,user_subscribed_quarterly,500
user_B_91780526,B,user_started_onboarding,0
user_B_91780526,B,user_reached_payment_screen,0
user_B_91780526,B,user_subscribed_quarterly,500
user_A_80971622,A,user_started_onboarding,0
user_A_80971622,A,user_reached_payment_screen,0
user_B_13006087,B,user_started_onboarding,0
user_B_13006087,B,user_reached_payment_screen,0
user_B_13006087,B,user_subscribed_quarterly,500
user_A_56138964,A,user_started_onboarding,0
user_A_56138964,A,user_reached_payment_screen,0
user_B_46884598,B,user_started_onboarding,0
user_B_46884598,B,user_reached_payment_screen,0
user_A_81135083,A,user_started_onboarding,0
user_A_81135083,A,user_reached_payment_screen,0
user_A_81135083,A,user_subscribed_quarterly,500
user_B_81565936,B,user_started_onboarding,0
user_B_81565936,B,user_reached_payment_screen,0
